Date,Mean_WindSpeed,Std_WindSpeed,Total_Power_kW
2012-11-29,3.392797313277424,1.9008989772533125,454.2889954748109
2012-11-30,5.16749129253023,1.7836157759885902,1136.4094430076589
2012-12-01,2.9230253775928574,2.73129227945575,615.0240722612907
2012-12-02,3.392797313277424,1.251589932628292,225.4769918641086
2012-12-03,4.123553657675639,1.7899801700771574,583.8594523205122
2012-12-04,1.4615126887964287,1.5960271195614792,74.61132794408424
2012-12-05,5.16749129253023,1.8214686035833272,1181.6234167408259
2012-12-06,4.436734948132016,1.5221766867288322,663.1307049695714
2012-12-07,1.5137095705391586,1.692002486865317,74.61132794408424
2012-12-08,0.8873469896264033,1.4056547484747925,23.36920320233881
2012-12-09,2.505450323651021,1.8470424838401331,185.19772456416914
2012-12-10,4.071356775932909,1.9634330925536199,659.5699071776071
2012-12-11,2.9230253775928574,2.2970753831914124,415.69036721428904
2012-12-12,3.8625692489619907,2.0869673004252336,646.1830098644091
2012-12-13,4.019159894190179,0.9032900161588305,345.18371818101457
2012-12-14,3.653781721991072,1.7293947317486702,456.2067852349194
2012-12-15,2.1400721514519137,1.6717180075647364,91.83380477749934
2012-12-16,1.8790877427382657,1.4307129559300835,60.67486717438093
2012-12-17,3.1840097863065058,1.5221766867288322,265.95577887717707
2012-12-18,2.087875269709184,1.365646139727875,60.67486717438093
2012-12-19,2.818631614107398,1.2390337653589785,113.55999994798225
2012-12-20,1.30492204356824,1.499596794768033,45.09539837282172
2012-12-21,4.280144302903827,3.2816423441337426,1432.1616155220113
2012-12-22,7.046579035268496,3.558853543140276,4037.737289963229
2012-12-23,8.194910433608547,3.045753827433503,5232.990437075604
2012-12-24,2.6620409688792095,1.3975412333794177,133.7993934545165
2012-12-25,2.818631614107398,1.4891332576776712,164.9583310576349
2012-12-26,3.236206668049235,1.1632946696289368,188.1713278920665
2012-12-27,6.629003981326659,2.407658431230082,2692.1999910572367
2012-12-28,4.697719356845664,1.4425862960798221,764.1281527891136
2012-12-29,0.1565906452281888,0.423210599699833,0.0
2012-12-30,3.027419141078317,1.5636353757389867,208.4107213986007
2012-12-31,3.91476613070472,1.6649015958614914,478.87021861284563
2013-01-01,4.906506883816582,0.9715279594195204,753.0090889794004
2013-01-02,3.705978603733802,1.5879911277609156,401.63533108424036
2013-01-03,3.236206668049235,1.9518150432626893,360.65029395988836
2013-01-04,3.705978603733802,1.1373443121973514,304.9044508810751
2013-01-05,6.681200863069389,1.9430559188390408,2478.1864244085573
2013-01-06,3.288403549791965,1.3729130271992673,231.77992460093955
2013-01-07,4.749916238588393,1.166954756290865,715.8596313752655
